Mixture	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM2235732	0.0210362658031887	0	0.167975396686443	0.173747763853332	0	0	0.00659621904133694	0.0409189098193598	0	0.149849973911532	0	0	0.000743398503159871	0.0242278602017363	0.0827376472817684	0.160175331838866	0.0238993636899833	0.0135779081458328	0.0612258208102134	0	0.0249157350298082	0.0483724053834394	0.011	0.270309165786205	0.971170008408443
GSM2235733	0.0256151233098921	0	0	0.0565450078047646	0	0.19177069273724	0.0133438323673592	0.000828303926846024	0.00174171927176381	0	0.0738121452759376	0.00765571569518083	0	0.228452769982636	0.146942144598214	0.0416940089224728	0.00309150632771693	0.00421021803390381	0	0.120307150214751	0	0.0839896615313214	0.001	0.407073913754037	0.920563844278003
GSM2235734	0.0597514974083715	0	0.0128709158196056	0.0380168293145569	0	0.10174493282365	0.02291286232274	0.00809607882763217	0.0635847429395947	0.0290290847286439	0	0.0156669960559684	0.0212037735943354	0.0454371214755205	0.0447728240759784	0.156298675554565	0.0829931688854115	0.145115953749935	0.143855459277646	0	0	0.00864908314584515	0.001	0.437013455700374	0.89918728416655
GSM2235735	0	0.00928991350745171	0.00771731588422843	0.0374955436031175	0	0	0.0451922490874989	0.0478504455765559	0.0205365712024636	0	0.0352467101008281	0	0	0	0.0179828210580729	0.0281041951330803	0	0.156437681170407	0	0.0611924383302897	0	0.532954115346006	0	0.463270822819416	0.930800434826099
GSM2235736	0.0485998887045323	0	0.011888621052742	0.0906161320642434	0	0	0	0.0239515715552164	0.101046386809331	0	0.0352485767918174	0	0	0.34229657107731	0.0190565305475351	0.10881255985613	0	0	0	0.183126834529364	0	0.0353563270117775	0	0.513176363149257	0.858299429357605
GSM2235737	0.167483967103834	0	0.131177965859594	0.107204751495167	0	0.0926334533664831	0	0.0113830196720738	0.0287249069500411	0	0.00437832511732671	0	0.00312894603203419	0.105334590333676	0.0383574631856522	0.140049991121576	0.0497223071072689	0.0486622109847886	0.00396385435727757	0.041044760244072	0	0.0267494870691349	0.613	0.0177381943893422	1.06340574873685
GSM2235738	0.028841878110713	0	0.0312530828311609	0.14623226984993	0	0.112404552609182	0.134618085374079	0.0796945496348778	0.000923185269264458	0	0.0208398758884415	0.0259869955089293	0	0.116864748267602	0.0514390937692763	0.145787252066873	0.0326911720874431	0.0121088559113886	0	0.0392216943075392	0	0.0210927085132995	0.696	0.00697108844202848	1.08519221446043
GSM2235739	0.0288090597465599	0	0.00806819898716744	0.101716912247556	0	0.102212722817742	0	0.0922977632562592	0.0382252165206822	0	0.0709736657582175	0	0	0.119997585837341	0.103416664110014	0.0825950746155118	0.0167923238288833	0.0516622026971192	0	0.181533684450898	0	0.00169892512604795	0.049	0.175543538071359	1.03231121517914
GSM2235740	0.158293584151995	0	0.0476788765264582	0.0858406878023123	0	0.0884324858150377	0.0366739533537155	0.109620500301771	0.00845325687463879	0.0998699526153563	0	0.0980544890656073	0.000550297924891201	0.0954170017930717	0.0379375011848055	0	0.0203290755406315	0.0546101095025475	0	0.0398100151676117	0.0184282123795484	0	0.264	0.0794867073761823	1.07246289201672
GSM2235741	0.0236282563891452	0	0.0032385790635804	0.0776690690685685	0	0.0997423786224333	0	0.0581642178713509	0.0534739313785447	0	0.0390248876351802	0	0	0.242483242559339	0.0793453363302342	0.163564228798793	0.0255531503299639	0.0197886092626626	0	0.0916785979803386	0	0.0226455147098659	0.0649999999999999	0.157991312519573	1.04033773306741
GSM2235742	0.0399458831163194	0	0.0338008579603487	0.117429912166201	0	0.046056851824699	0.0133620803116118	0.091315111163897	0.0293524796351913	0.0329623467315414	0	0.0211132143296966	0	0.200838089583102	0.148044258207294	0.0820585064276869	0.0919462621852568	0	0.0517741463571543	0	0	0	0	0.528925136393237	0.850215425021604
GSM2235743	0.00523565687279195	0	0	0.154671202795454	0	0.0338464100651312	0.0328319212925759	0.0281439885064763	0.0116548277057802	0	0.0139617590936267	0	0	0.370329085471051	0.0501538664027902	0.20649122398514	0.00824608879976274	0	0	0.0765723003155112	0	0.00786166869390956	0.022	0.221255561375748	1.03424682225376
GSM2235744	0.0147511197607657	0	0.188365725865781	0.0742106559367429	0	0.309206041141537	0	0	0.0307377432298751	0	0.0343504556251738	0	0.00816451859911686	0.0663013536665644	0.017541801581335	0.0944057413937904	0.0232134328545756	0.0237987791201399	0.0331776294626357	0.0817750017619664	0	0	0.024	0.213705226149675	0.993187372086707
GSM2235745	0.00918265286894602	0.0106689547905931	0.0842637426200867	0.380396179277484	0	0	0.0814406275575708	0.0749489556914756	0.00210431729843105	0.0333480644453156	0	0.0790776518377975	0	0	0.140540629668604	0.0861879128175857	0	0	0	0.015980444565227	0	0.00185986656088317	0.11	0.131134119777448	1.07827268214626
GSM2235746	0.12014633179691	0	0.0968504056314318	0.186579935626289	0	0.1895313993136	0	0.0951080976774773	0	0.0579473499373399	0	0	0	0	0.0449023707985501	0.0577564004668879	0.00482023387553674	0.027858724404793	0.0462912042751705	0.0367854650079198	0	0.0354220811880943	0.015	0.249139886690037	0.98760752780689
GSM2235747	0.000336371416526733	0	0	0.156541356927832	0	0.00615019802368992	0.0485082812986768	0.0309895895543943	0.0120034877959311	0	0.0236714431872759	0.00727226875245388	0	0.381697641986064	0.0715153026741309	0.174290664494865	0.0230585782722524	0.000881449255133432	0.0437642442011931	0	0	0.0193191221595806	0.576	0.0235196864327511	1.13115321714866
GSM2235748	0.0390552379454829	0	0.0254200899629133	0.109364700843519	0.0180837234284977	0.0819953471837322	0.02336625614245	0.0263638780254055	0	0.0381172844861467	0	0.0140604731668003	0	0	0.224127707861888	0.121932718738443	0.0776622848099425	0	0	0.199574727889978	0.000875569514800983	0	0	0.565323176063951	0.824740104387335
GSM2235749	0.0922806465742942	0.0542252031069341	0	0.186697523607249	0	0.104292468818223	0	0.102793637594033	0.00640995319621565	0	0.00227940251938389	0	0	0.0527496250733307	0.124506070421484	0.0397160164066246	0.026733184673675	0.0331466935009928	0	0.120239297883095	0	0.053930276624465	0.528	0.0303645057300326	1.0903927858247
GSM2235750	0	0	0	0.0467359118218717	0	0.202789500141808	0	0.0193391515410897	0	0	0.056404254622628	0	0	0.32315126538243	0.0406492701258428	0.128261322131927	0.0110856953723721	0.0581989320032742	0	0.0937725295146206	0	0.0196121673421362	0.004	0.345174800487277	0.955550087439099
GSM2235751	0.04230876760966	0	0.0129120354257024	0.19714453164645	0	0	0.136618991904432	0.0476332787952811	0	0	0.0307576952583551	0	0.0702673805729086	0.0306891692139418	0.154585176373882	0.157868416335241	0.0644616687929597	0.000840434471675966	0.0339237114913418	0	0.00567813309992197	0.0143106090082472	0	0.473525805178267	0.880403064495697
GSM2235752	0.0199304765053318	0	0.0907549167475771	0.253422494952401	0	0.114303111077385	0.116809425969398	0.0205986583562192	0.00492369526467589	0.0753329070730795	0	0.00111389152500124	0	0.0331587919212798	0.0559225852984507	0.0544018441897262	0.013188854046022	0.041206995117707	0.0787960161116018	0	0	0.0261353358441444	0.00900000000000001	0.297046557312897	0.965165307296179
GSM2235753	0.033001340488373	0	0.158027426845668	0.233851520395744	0	0	0.0457601659485133	0.0392580979273059	0	0.0702729504126436	0	0.0235503779195233	0.00588096374250946	0.014084697936575	0.11134392381354	0.112428223790029	0.0484118764013445	0	0.104128434378231	0	0	0	0	0.586845817584153	0.827639754228474
GSM2235754	0.0128722088332221	0	0	0.069607015151759	0	0.0483602167165633	9.3724968774431e-05	0	0.00387085405579425	0	0.0237454938607137	0	0.0190194674310934	0.377873891666236	0.0419696801524666	0.203680253313074	0	0.0246071616258603	0.00448287281612742	0.10818048501348	0	0.061636674394835	0	0.507086289065841	0.866094491502095
GSM2235755	0.0120588838395239	0	0.0874620147067224	0.298012044736188	0	0.0368289145376351	0.00779141619653434	0.0305518232351665	0	0.109571798097554	0	0.00127952760775186	0	0.00271943318425074	0.0652135583753049	0.087480541261307	0.0364231881542608	0	0.220051891822462	0	0	0.00455496424533808	0.001	0.41809146405635	0.908550208553766
GSM2235756	0.0966101401935279	0	0.0331339406419231	0.158224142597621	0	0.055976503173839	0	0.0352609144318398	0.00857574399235774	0.0530848864059207	0	3.1869438767279e-05	0.00760638654088364	0.198429920790195	0.123108121073943	0.141367179472654	0	0.0105795411570241	0.0351604593096581	0.027905144964549	0	0.0149451058152972	0	0.593593959701797	0.813966828997618
GSM2235757	0.0324498578887179	0	0.100617052244135	0.0830884794938961	0	0.00906721491125952	0.0445277133095115	0.0575889152756209	0.0228340376722092	0.0163028778769789	0.016285343868858	0	0	0.182289777416885	0.0891990756650673	0.215170768841296	0.0415712714925604	0	0.0592617455706718	0.002622149629196	0	0.0271237188431374	0.001	0.414822726958134	0.909174545325157
GSM2235758	0.0195883335421185	0.0253799709930826	0.0300912956668786	0.00598791152113946	0	0.0716520049461018	0	0.0268824311121915	0.0464492056771423	0.0318414864849379	0	0.0425310899035257	0	0.402597209757478	0.05666454688216	0.157330045624557	0	0	0.0542399797944875	0.0119030392575255	0	0.016861448836674	0.002	0.375425371753484	0.942421348015417
GSM2235759	0.0229357269851973	0	0.00800915243739945	0.178165861028246	0	0.113113220640674	0.0546114503642657	0.00472042256233531	0.0345826742316935	0.0571112134036793	0	0	0	0.00763667354178662	0.0526404641762426	0.213149427407116	0.0317208734434035	0.0385124594257371	0.140052238320036	0.0191712127214545	0	0.0238669293107331	0.011	0.263186987222488	0.976533367232601
GSM2235760	0.0364525398859857	0	0.0192551805642787	0.167848358698059	0	0.00892783505443067	0.0211384347804703	0.0416841159383357	0.0402706593471266	0	0.0372877132467746	0	0	0.0850756646177982	0.0849962135333948	0.125829361736182	0.0817684636397237	0.0075667090827318	0.175107290171411	0.0633657981627595	0	0.00342566154053676	0.13	0.120041574625447	1.03848630938904
GSM2235761	0.0675929129947462	0.0550397871424187	0	0.200077839366214	0	0	0.00261700281774459	0.10474599803862	0.0283678301776458	0.0861014229665076	0	0.0129584747994448	0.00873997611233404	0.0523328086888043	0.105817831688077	0.0786821443025325	0.00968240343418496	0.00975845441393209	0.174911200528775	0.00257391252801834	0	0	0.001	0.444308997971692	0.894934706124712
GSM2235762	0.0245906655910699	0	0	0.0714161949022252	0	0.0813019815637141	0	0.0337637320676616	0.0553961603223206	0	0	0.0337293843241643	0	0.306904047393241	0.0446498458106026	0.139063114588682	0.0285802179759739	0	0.0551731200245663	0.0936009444509872	0	0.0318305909847917	0.001	0.436736098904441	0.90208534161126
GSM2235763	0.091920565945138	0	0.00965225819062324	0.201980693201706	0	0.110134989679278	0	0.0730090463319899	0.0343199058431396	0.00876267008480383	0.00278364917875346	0	0	0.176810834296561	0.142894137914645	0.0316223964449995	0.0120051667758744	0	0.0580116976052007	0.0460919885072869	0	0	0	0.578280017583643	0.820894087825804
GSM2235764	0.0275090967077413	0	0.0948659913949814	0.301857550551398	0	0	0.00414836286859392	0.0652280126887278	0.060869760401025	0	0	0.0410691888008856	0	0	0.089087240445686	0.0734371669169336	0.021059077865793	0.0649192677060292	0.025528933065467	0.0710742334668658	0	0.0593461171198728	0.028	0.204586898241908	1.009880605521
GSM2235765	0.0230680235927798	0	0.10870479169122	0.171511284353399	0	0	0.0452731793251586	0.011907753875266	0.0168499660455341	0	0.0468044203580261	0	0	0.277876804975142	0.053835545290734	0.0915952268083094	0.0083878561767891	0	0.0159276723084978	0.128257475199144	0	0	0	0.668395143802105	0.767139999448276
GSM2235766	0.0603683193954751	0	0.100907672695854	0	0	0.0771457458447293	0.00650296853426915	0.0728195421334097	0.031884047706801	0.0138490903707868	0.0356363302618259	0	0	0.166659458236622	0.0820152755023451	0.0920031347467506	0	0.0441928994599001	0	0.191304177317913	0	0.0247113377933187	0.13	0.12014461295937	1.04829932104697
GSM2235767	0.0245526976994729	0	0.0128392973909666	0.183028496848047	0	0.100761552374526	0	0.0221370158080399	0.0221001494833823	0.0367844014950739	0	0.0127352607808122	0.00240936684710222	0	0.121988276504267	0.183159044235989	0.0308379304940537	0	0.234203261210764	0	0	0.0124632488275026	0.00800000000000001	0.305367206940924	0.962210181750945
GSM2235768	0.0319038453242486	0	0.0608246923789491	0.193183034604572	0	0	0.209765664670281	0.032294130953717	0	0	0.0522449640486292	0	0	0.0847534750614757	0.120205754167887	0.106522649651159	0.0311187082281788	0.0158687116361908	0.0263987120060621	0	0	0.0349156572686498	0.002	0.388209328320412	0.921521339681088
GSM2235769	0.0603667328446174	0	0.0236149398094095	0.0867951609907934	0	0.0504975475240857	0	0.0596708357764019	0.0394206368494096	0	0	0.0226821191678585	0	0.324642518662726	0.0579923453406325	0.111564899816392	0	0	0	0.146774639706946	0	0.0159776235107272	0.032	0.1965510811792	1.03363893113739
GSM2235770	0.02658210926085	0	0.0293066919460067	0.157487481274132	0	0	0.0678389766948412	0.0407404483543869	0.0531613580150502	0.0709104116240436	0	0.0694091770447979	0	0.0768603955831684	0.121835902506425	0.0230585181682247	0	0.00318229963609125	0.227189325931536	0	0	0.032436903960446	0.001	0.452247506253735	0.891240552682206
GSM2235771	0.0679219508294321	0.00675077312512365	0	0.18573499258011	0	0.0366645074234365	0.0123817208407958	0.0781707868023529	0.0200751848453696	0.0218802198626249	0	0.0252680375610383	0	0.0403313556673114	0.114282483821785	0.0629557387395549	0.00925422786692621	0.0264576554660251	0.231719331808139	0.0240980973201366	0	0.0360529354398383	0.001	0.392783968487608	0.92082714046497
GSM2235772	0.0935174742662995	0.0565372976328937	0	0.0908287652829459	0	0.0297248914197646	0.0324693127900285	0.038046842465336	0	0.0998581926477444	0	0.0213162654590054	0	0.0666226906304561	0.147551209681733	0.103999303860766	0	0.0652890943846131	0.0743608883895411	0.0630803540075907	0	0.0167974170812822	0.001	0.393041807227549	0.922288366001016
GSM2235773	0.0655970722906446	0.0465975323354772	0	0.132336861283204	0	0	0.000476117366555646	0.102648936131026	0.0534632680654639	0.0412844373577108	0	0.0464471507468742	0	0.090469519498249	0.160582347037958	0.0986500068103865	0.0249634630964393	0.0378746977949391	0.0841175365419962	0.010500114834988	0	0.00399093880808742	0.001	0.406089469532951	0.915325191165362
GSM2235774	0.0490223228975615	0	0.0246412530388841	0.17989927868281	0	0	0.0891182483806784	0.0508900124631375	0.020754393265785	0.0314346435847674	0	0.000297499172310145	0	0.069282265956924	0.145143944189474	0.125532433887384	0.0695685346185974	0.0171828862799219	0.116816719026012	0	0	0.0104155645557521	0.044	0.184178793363307	1.01190503583084
GSM2235775	0.0342733083945147	0	0.023655269944466	0.179307527941968	0	0.0113040216884709	0.111745861880819	0.0412619312888457	0.0208279519513192	0.106545173022909	0	0	0	0.0795703510130729	0.0995682622616064	0.11230619624829	0.0155927013396989	0.0226908241275497	0.131125587485377	0	0	0.010225031411092	0.001	0.453507004659871	0.890574176467705
GSM2235776	0.0034745372324947	0.0128442084086481	0.0135571288894425	0.197363157878147	0	0.0238100010936972	0.112632232814863	0.030627228628971	0.00265383354950507	0.0369181889880156	0.00945275729624644	0	0	0.0648568749900247	0.103716680882036	0.130798556410667	0.030610569743428	0.015156317054499	0.211527726139315	0	0	0	0.001	0.440703139124779	0.896834059702506
GSM2235777	0.0259974521964701	0.000818982195435205	0	0.270187009686622	0	0	0.133502625809591	0.0451864092156053	0.0134424390989257	0.00861590624557576	0.0228990206176113	0.0217809273149712	0.00399847762331306	0.0950607433220568	0.104157299598396	0.10743589216119	0.0139932678611469	0.00824895832104769	0.124674588732042	0	0	0	0.001	0.39544602397507	0.919166159913444
GSM2235778	0.0266433005220749	0	0.0176075255922972	0.118689603247638	0	0.0737050842500004	0	0.0189167668032374	0.034903656784553	0	0.025550854323423	0	0	0.330580493412047	0.0497415624113643	0.131852783848008	0	0.00728888686253846	0	0.14956544300179	0	0.0149540389410292	0	0.484217820851748	0.875806530005539
GSM2235779	0.0168833314232671	0	0.00435536441695927	0.333663009306109	0	0	0.188229680178232	0.0522336242672195	0.00165097265625483	0	0.053336987855134	0	0.0046229617382991	0.02790598468675	0.1060585357417	0.144889854058735	0.00182551329895178	0.00707252758979998	0.0513461169342792	0	0	0.00592553584830834	0.00900000000000001	0.298182918623424	0.971221493372122
GSM2235780	0.0296009016510907	0	0.0332559947743363	0.455190569203665	0	0	0.0534226876943761	0.011281497807675	0.0163925802141073	0.0679021212243203	0.0062951993299177	0	0	0	0.0987978152713198	0.0856685647643146	0.0450439618357304	0.0112720027661564	0.08587610346299	0	0	0	0.682	0.00897461372304138	1.12285697510001
GSM2235781	0.0477356551951394	0	0.056806080370936	0.0775799124717621	0	0.149441532382303	0.042843337336722	0.0523043281789828	0.00136382752066688	0.00184671667222408	0.0569731584335945	0	0	0.191711207342096	0.0678790429916705	0.0688061605901506	0.010263301381616	0.0272502291950769	0.0419291907043306	0.0845286530225084	0	0.0207376662102208	0.13	0.120567730333543	1.03958034863864
GSM2235782	0.00990667913619206	0	0.120400063725535	0.096048944895608	0	0.0949816133722513	0.0156709055987372	0.00506442262872204	0	0	0.0343937713036201	0.00202026755334371	0	0.253463093183778	0.0980898747145351	0.0999827345754741	0.00653556548186485	0.00751644454444098	0	0.151712495854557	0	0.00421312343133941	0.001	0.43403562711425	0.901709942979245
